"Feature" "Gain" "Cover" "Frequency"
"301" "NUM_INSTALMENT_VERSION_8" 0.000301757250434253 NA 0.000606616789286214
"302" "ENTRANCES_MODE" 0.000300588600298305 NA 0.000419965469505841
"303" "LIVE_CITY_NOT_WORK_CITY" 0.000297950739293896 NA 0.00073105100247313
"304" "NAME_GOODS_CATEGORY_1" 0.000294730056836452 NA 0.000544399682692756
"305" "ORGANIZATION_TYPE.School" 0.000291703276802879 NA 0.00073105100247313
"306" "SELLERPLACE_AREA_33" 0.000291193438513616 NA 0.000699942449176401
"307" "NAME_YIELD_GROUP_miss" 0.000290531219098172 NA 0.000637725342582943
"308" "NONLIVINGAPARTMENTS_AVG" 0.000289965864772884 NA 0.000466628299450934
"309" "NAME_CLIENT_TYPE_Refreshed" 0.000289644210217443 NA 0.000544399682692756
"310" "NAME_CONTRACT_STATUS_POSCASH_Returned.to.the.store" 0.000289093564269193 NA 0.000404411192857476
"311" "ORGANIZATION_TYPE.Industry..type.9" 0.000286756500653834 NA 0.000824376662363317
"312" "HOUR_APPR_PROCESS_START_12" 0.000286456201446158 NA 0.000715496725824766
"313" "AMT_CREDIT_LIMIT_ACTUAL_MAX" 0.000284716900444476 NA 0.000715496725824766
"314" "SK_DPD_DEF_MEAN_CC" 0.000284058751174944 NA 0.000746605279121494
"315" "AMT_GOODS_PRICE_MAX" 0.000283795539674944 NA 0.000606616789286214
"316" "LIVINGAPARTMENTS_MODE" 0.000283158165934471 NA 0.000559953959341121
"317" "CNT_INSTALMENT_MATURE_CUM_MEAN" 0.000282250952782172 NA 0.000544399682692756
"318" "NAME_CONTRACT_TYPE_Cash_loans" 0.000282170517281629 NA 0.000637725342582943
"319" "NAME_CONTRACT_STATUS_POSCASH_Completed" 0.000277642776489668 NA 0.000528845406044392
"320" "NAME_GOODS_CATEGORY_6" 0.00027674418326126 NA 0.000559953959341121
"321" "AMT_INST_MIN_REGULARITY_MEAN" 0.000275418764986222 NA 0.000622171065934579
"322" "CHANNEL_TYPE_Channel_of_corporate_sales" 0.00027264216128421 NA 0.000544399682692756
"323" "HOUR_APPR_PROCESS_START_17" 0.000272248238630573 NA 0.000777713832418223
"324" "WALLSMATERIAL_MODE.Panel" 0.000271283565841836 NA 0.000342194086264018
"325" "Nr_PREV_APPL_CNT" 0.000266408681708893 NA 0.000513291129396027
"326" "NAME_GOODS_CATEGORY_4" 0.000266378525020941 NA 0.000466628299450934
"327" "Car_loan_Nr" 0.000261825637688336 NA 0.000839930939011681
"328" "PRODUCT_COMBINATION_POS_mobile_with_interest" 0.000259206881450448 NA 0.00059106251263785
"329" "CNT_INSTALMENT_MATURE_CUM_SUM" 0.000255242801697081 NA 0.000528845406044392
"330" "FLAG_DOCUMENT_16" 0.000252654195420472 NA 0.000637725342582943
"331" "Add_DIFF_PAYMENT_RECEIVABLE_PRINCIPAL_CARD_MAX" 0.000252267631949398 NA 0.000513291129396027
"332" "YEARS_BUILD_MODE" 0.000251315528456132 NA 0.000544399682692756
"333" "FLAG_PHONE" 0.000245580913522645 NA 0.000668833895879672
"334" "CREDIT_ACTIVE_Sold" 0.000245122506345201 NA 0.000606616789286214
"335" "OCCUPATION_TYPE.Sales.staff" 0.000244711752336203 NA 0.000311085532967289
"336" "NA_NONLIVINGAREA" 0.000242970073558031 NA 0.000295531256318925
"337" "HOUR_APPR_PROCESS_START_11" 0.000237458682813734 NA 0.000528845406044392
"338" "NAME_PORTFOLIO_POS" 0.000237184214636498 NA 0.000497736852747663
"339" "OCCUPATION_TYPE.miss" 0.000232827532695511 NA 0.000466628299450934
"340" "NAME_INCOME_TYPE.Commercial.associate" 0.000230444327782107 NA 0.000435519746154205
"341" "NAME_CASH_LOAN_PURPOSE_14" 0.000229522861016537 NA 0.000482182576099299
"342" "CHANNEL_TYPE_Regional_._Local" 0.000228639717322074 NA 0.000466628299450934
"343" "NAME_CONTRACT_STATUS_POSCASH_Signed" 0.000223706456381212 NA 0.000466628299450934
"344" "NAME_CONTRACT_STATUS_Canceled" 0.00022061285899374 NA 0.000559953959341121
"345" "YEARS_BUILD_MEDI" 0.0002205365919912 NA 0.000326639809615654
"346" "SELLERPLACE_AREA_31" 0.000218360666711163 NA 0.00073105100247313
"347" "NAME_INCOME_TYPE.Pensioner" 0.000216635855469692 NA 0.0000311085532967289
"348" "Add_DIFF_RECEIVABLE_BALANCE_CARD_MAX" 0.000212307397623524 NA 0.000606616789286214
"349" "BUREAU_MONTH_BALANCE_MAX_MAX" 0.00021113118854325 NA 0.000419965469505841
"350" "NAME_TYPE_SUITE_Children" 0.000210251884962913 NA 0.000419965469505841
"351" "NA_YEARS_BUILD" 0.000207865075165049 NA 0.000311085532967289
"352" "NA_AMT_CREDIT_SUM_LIMIT" 0.000207774549657114 NA 0.000233314149725467
"353" "REGION_RATING_CLIENT.3" 0.000207028201798423 NA 0.000264422703022196
"354" "PRODUCT_COMBINATION_Cash_X.Sell._middle" 0.000205267243564107 NA 0.000419965469505841
"355" "OCCUPATION_TYPE.High.skill.tech.staff" 0.00020488731187779 NA 0.000622171065934579
"356" "SELLERPLACE_AREA_59" 0.000204837710522563 NA 0.000482182576099299
"357" "PRODUCT_COMBINATION_Cash_Street._middle" 0.000203482746055981 NA 0.000373302639560747
"358" "Add_DIFF_PAYMENT_RECEIVABLE_CARD_MAX" 0.000203397608306235 NA 0.000404411192857476
"359" "CHANNEL_TYPE_Contact_center" 0.000203351067586584 NA 0.000435519746154205
"360" "YEARS_BUILD_AVG" 0.00020222553643475 NA 0.00045107402280257
"361" "SELLERPLACE_AREA_53" 0.000201571186409718 NA 0.000575508235989485
"362" "ELEVATORS_AVG" 0.000200169556983898 NA 0.000295531256318925
"363" "CNT_CHILDREN" 0.000199800124510829 NA 0.000373302639560747
"364" "ORGANIZATION_TYPE.Medicine" 0.000198635581925163 NA 0.000575508235989485
"365" "FLAG_OWN_REALTY" 0.000198083883966243 NA 0.00045107402280257
"366" "NAME_CONTRACT_TYPE" 0.000194867289490582 NA 0.00027997697967056
"367" "NAME_SELLER_INDUSTRY_Furniture" 0.000193696562851497 NA 0.000264422703022196
"368" "PRODUCT_COMBINATION_Card_Street" 0.000191726936129967 NA 0.000606616789286214
"369" "EMERGENCYSTATE_MODE.miss" 0.000191008078547375 NA 0.000373302639560747
"370" "NAME_HOUSING_TYPE.House...apartment" 0.000190562207643559 NA 0.000357748362912383
"371" "CNT_FAM_MEMBERS" 0.000188912860178888 NA 0.000404411192857476
"372" "NONLIVINGAPARTMENTS_MEDI" 0.000183492998847301 NA 0.000373302639560747
"373" "AMT_RECIVABLE_MEAN" 0.000180810464793801 NA 0.000217759873077103
"374" "REG_CITY_NOT_WORK_CITY" 0.000180321654691458 NA 0.000311085532967289
"375" "ORGANIZATION_TYPE.Kindergarten" 0.000179655541552354 NA 0.000404411192857476
"376" "NONLIVINGAPARTMENTS_MODE" 0.000178762366148319 NA 0.000311085532967289
"377" "WEEKDAY_APPR_PROCESS_START.MONDAY" 0.000177810086946237 NA 0.000419965469505841
"378" "WEEKDAY_APPR_PROCESS_START.THURSDAY" 0.000176011059215951 NA 0.000388856916209112
"379" "CNT_INSTALMENT_MATURE_CUM_MAX" 0.000171193729504363 NA 0.000373302639560747
"380" "WEEKDAY_APPR_PROCESS_START.TUESDAY" 0.000170643422335755 NA 0.000388856916209112
"381" "REGION_RATING_CLIENT.2" 0.000170511060191918 NA 0.00027997697967056
"382" "Add_DIFF_MEAN_CREDIT_RECEIVED_GOODS_PRICE_PREV" 0.000166140910435207 NA 0.000264422703022196
"383" "NAME_GOODS_CATEGORY_11" 0.000163232445012957 NA 0.000435519746154205
"384" "PRODUCT_COMBINATION_Cash" 0.000161507410262535 NA 0.000311085532967289
"385" "BUREAU_STATUS_2_MEAN" 0.000160786424197978 NA 0.000466628299450934
"386" "NAME_GOODS_CATEGORY_12" 0.000159436351856192 NA 0.000404411192857476
"387" "NA_TOTALAREA_MODE" 0.000157498785266836 NA 0.000342194086264018
"388" "NAME_TYPE_SUITE.Unaccompanied" 0.000154620785755593 NA 0.000311085532967289
"389" "NAME_FAMILY_STATUS.Single...not.married" 0.000153357577981686 NA 0.000202205596428738
"390" "NAME_HOUSING_TYPE.Office.apartment" 0.000153190913176052 NA 0.000544399682692756
"391" "FLOORSMIN_AVG" 0.000148994737874773 NA 0.000264422703022196
"392" "ORGANIZATION_TYPE.Police" 0.000148321113693399 NA 0.000466628299450934
"393" "NAME_GOODS_CATEGORY_9" 0.000146486421965672 NA 0.000311085532967289
"394" "HOUR_APPR_PROCESS_START_6" 0.000142182171168349 NA 0.000264422703022196
"395" "NAME_CONTRACT_TYPE_Revolving_loans" 0.000137642398195452 NA 0.000404411192857476
"396" "FLOORSMIN_MODE" 0.000136559634508182 NA 0.00045107402280257
"397" "NAME_TYPE_SUITE_Spouse._partner" 0.000136122166134462 NA 0.000357748362912383
"398" "FONDKAPREMONT_MODE.miss" 0.000133984308413929 NA 0.000295531256318925
"399" "AMT_CREDIT_MAX_OVERDUE_MIN" 0.00013356573638183 NA 0.000342194086264018
"400" "AMT_GOODS_PRICE_MIN" 0.000133090175580304 NA 0.000264422703022196
"401" "AMT_RECEIVABLE_PRINCIPAL_MEAN" 0.000133061938847497 NA 0.000264422703022196
"402" "WEEKDAY_APPR_PROCESS_START.WEDNESDAY" 0.000133040754112583 NA 0.000264422703022196
"403" "Add_RATIO_OVERDUE_CREDIT_BUREAU_MEAN" 0.000132902193442791 NA 0.000217759873077103
"404" "Add_DIFF_MEAN_PAYMENT_RECEIVABLE_CARD" 0.000131342250781799 NA 0.0000933256598901868
"405" "SELLERPLACE_AREA_11" 0.000126267010085509 NA 0.000373302639560747
"406" "SK_DPD_MEAN_CC" 0.000124773047307804 NA 0.000264422703022196
"407" "NAME_CONTRACT_STATUS_CC_Completed_SUM" 0.000122363312809307 NA 0.000373302639560747
"408" "OCCUPATION_TYPE.Low.skill.Laborers" 0.00011752538276788 NA 0.00027997697967056
"409" "WALLSMATERIAL_MODE.Stone..brick" 0.000117107344996576 NA 0.000295531256318925
"410" "WEEKDAY_APPR_PROCESS_START.SUNDAY" 0.000116685888853071 NA 0.00027997697967056
"411" "NAME_TYPE_SUITE.Family" 0.000115930368260387 NA 0.000264422703022196
"412" "HOUR_APPR_PROCESS_START_18" 0.000110659929338671 NA 0.000248868426373831
"413" "Add_DIFF_MEAN_CREDIT_RECEIVED_ASKED_PREV" 0.000110642213120238 NA 0.000264422703022196
"414" "CODE_REJECT_REASON_SCO" 0.000108914873363682 NA 0.00045107402280257
"415" "Add_DIFF_MEAN_BALANCE_LIMIT_CARD" 0.000106873656103241 NA 0.000186651319780374
"416" "NAME_CASH_LOAN_PURPOSE_0" 0.000106236517796273 NA 0.000482182576099299
"417" "SELLERPLACE_AREA_2" 0.000105697881402882 NA 0.000342194086264018
"418" "FLOORSMIN_MEDI" 0.000103760612417785 NA 0.000404411192857476
"419" "FLAG_DOCUMENT_8" 0.000103351192531986 NA 0.000217759873077103
"420" "NAME_CONTRACT_STATUS_Unused_offer" 0.000103306329913059 NA 0.000171097043132009
"421" "NAME_FAMILY_STATUS.Separated" 0.000103267977285366 NA 0.000124434213186916
"422" "WALLSMATERIAL_MODE.miss" 0.000102455062284575 NA 0.000155542766483645
"423" "NA_BUREAU_STATUS_MEAN" 0.000101843037904086 NA 0.000171097043132009
"424" "ORGANIZATION_TYPE.Bank" 0.000101761184502706 NA 0.000404411192857476
"425" "FONDKAPREMONT_MODE.reg.oper.account" 0.000101666198803827 NA 0.000202205596428738
"426" "NAME_FAMILY_STATUS.Widow" 0.0000959776862352253 NA 0.00027997697967056
"427" "NAME_GOODS_CATEGORY_8" 0.000092982476000235 NA 0.000466628299450934
"428" "SELLERPLACE_AREA_13" 0.0000901265274357523 NA 0.000171097043132009
"429" "NAME_TYPE_SUITE.Spouse..partner" 0.0000900243721241459 NA 0.000233314149725467
"430" "SELLERPLACE_AREA_61" 0.000089865879918742 NA 0.000155542766483645
"431" "NFLAG_LAST_APPL_IN_DAY_1" 0.0000887420086240837 NA 0.000186651319780374
"432" "SELLERPLACE_AREA_29" 0.0000873982615958197 NA 0.000186651319780374
"433" "PRODUCT_COMBINATION_POS_other_with_interest" 0.0000850122952818064 NA 0.000186651319780374
"434" "HOUR_APPR_PROCESS_START_9" 0.0000827750257124855 NA 0.000202205596428738
"435" "FLAG_DOCUMENT_6" 0.0000812158792448043 NA 0.000186651319780374
"436" "WEEKDAY_APPR_PROCESS_START.SATURDAY" 0.0000808714710092594 NA 0.000202205596428738
"437" "PRODUCT_COMBINATION_POS_industry_without_interest" 0.00007991468901398 NA 0.000217759873077103
"438" "ORGANIZATION_TYPE.Trade..type.3" 0.000077724611530343 NA 0.000202205596428738
"439" "AMT_BALANCE_MEAN" 0.0000770807916000964 NA 0.000155542766483645
"440" "Add_DIFF_RECEIVABLE_PRINCIPAL_BALANCE_CARD_MAX" 0.0000765909953269294 NA 0.000186651319780374
"441" "AMT_REQ_CREDIT_BUREAU_WEEK" 0.0000753248106950835 NA 0.00013998848983528
"442" "PRODUCT_COMBINATION_POS_household_without_interest" 0.0000749879866798422 NA 0.000124434213186916
"443" "ORGANIZATION_TYPE.Government" 0.0000731299772507906 NA 0.000295531256318925
"444" "REGION_RATING_CLIENT_W_CITY.2" 0.0000717299526457422 NA 0.00013998848983528
"445" "NAME_PORTFOLIO_Cards" 0.0000709853798129974 NA 0.000155542766483645
"446" "NA_DAYS_ENDDATE_FACT" 0.0000702694964384421 NA 0.000124434213186916
"447" "HOUR_APPR_PROCESS_START_7" 0.0000700446927044585 NA 0.0000933256598901868
"448" "BUREAU_STATUS_5_MEAN" 0.0000692573855309117 NA 0.000124434213186916
"449" "SELLERPLACE_AREA_62" 0.0000685369955921458 NA 0.000155542766483645
"450" "HOUSETYPE_MODE.miss" 0.0000661476067272413 NA 0.00013998848983528
"451" "NA_BASEMENTAREA" 0.0000651517757918395 NA 0.000124434213186916
"452" "NAME_EDUCATION_TYPE.Incomplete.higher" 0.0000639217949218699 NA 0.000202205596428738
"453" "FONDKAPREMONT_MODE.reg.oper.spec.account" 0.0000631601056655754 NA 0.000217759873077103
"454" "NAME_EDUCATION_TYPE.Lower.secondary" 0.0000609490678732497 NA 0.000295531256318925
"455" "NUM_INSTALMENT_VERSION_12" 0.0000597098584175293 NA 0.000233314149725467
"456" "NUM_INSTALMENT_VERSION_3" 0.0000596703156785603 NA 0.000155542766483645
"457" "SELLERPLACE_AREA_32" 0.0000596387037873208 NA 0.0000933256598901868
"458" "NAME_GOODS_CATEGORY_14" 0.0000594347792342898 NA 0.000124434213186916
"459" "SELLERPLACE_AREA_46" 0.0000584783142079294 NA 0.000295531256318925
"460" "NAME_CONTRACT_STATUS_CC_Signed_SUM" 0.000058172516455822 NA 0.000248868426373831
"461" "PRODUCT_COMBINATION_POS_mobile_without_interest" 0.0000580191238828409 NA 0.000124434213186916
"462" "OCCUPATION_TYPE.Managers" 0.0000573131437995812 NA 0.00013998848983528
"463" "NAME_HOUSING_TYPE.With.parents" 0.0000556127370245747 NA 0.000108879936538551
"464" "Add_CARD_DRAWINGS_OTHER_per_CNT_MAX" 0.0000551752809830854 NA 0.000233314149725467
"465" "NUM_INSTALMENT_VERSION_0" 0.000054805421875966 NA 0.000108879936538551
"466" "BUREAU_STATUS_3_MEAN" 0.0000535951244701133 NA 0.000108879936538551
"467" "HOUR_APPR_PROCESS_START_19" 0.0000530500867314261 NA 0.000108879936538551
"468" "SELLERPLACE_AREA_21" 0.0000528975286733999 NA 0.000108879936538551
"469" "HOUR_APPR_PROCESS_START_4" 0.0000523394182599842 NA 0.000388856916209112
"470" "NAME_HOUSING_TYPE.Municipal.apartment" 0.0000521396781043621 NA 0.000202205596428738
"471" "NAME_SELLER_INDUSTRY_Industry" 0.0000516771750973518 NA 0.000124434213186916
"472" "SELLERPLACE_AREA_51" 0.0000510462124864234 NA 0.000124434213186916
"473" "FLAG_LAST_APPL_PER_CONTRACT_1" 0.000051005202619612 NA 0.000108879936538551
"474" "FONDKAPREMONT_MODE.org.spec.account" 0.0000485683194783981 NA 0.00013998848983528
"475" "OCCUPATION_TYPE.Medicine.staff" 0.0000485285666838208 NA 0.000186651319780374
"476" "ELEVATORS_MODE" 0.0000465239127564287 NA 0.0000777713832418223
"477" "BUREAU_STATUS_4_MEAN" 0.0000459609898171641 NA 0.0000466628299450934
"478" "SELLERPLACE_AREA_47" 0.0000448627287958133 NA 0.0000933256598901868
"479" "ORGANIZATION_TYPE.Other" 0.0000427451450596285 NA 0.000155542766483645
"480" "SELLERPLACE_AREA_7" 0.0000419253916837257 NA 0.0000933256598901868
"481" "SELLERPLACE_AREA_15" 0.0000403154015668774 NA 0.00013998848983528
"482" "SELLERPLACE_AREA_3" 0.0000397314367835108 NA 0.000155542766483645
"483" "NAME_CASH_LOAN_PURPOSE_2" 0.000038118429652533 NA 0.0000777713832418223
"484" "REG_REGION_NOT_LIVE_REGION" 0.000038081351627188 NA 0.000186651319780374
"485" "AMT_TOTAL_RECEIVABLE_MEAN" 0.0000367329540227897 NA 0.0000777713832418223
"486" "FLAG_EMP_PHONE" 0.0000365788704371812 NA 0.0000777713832418223
"487" "SELLERPLACE_AREA_50" 0.0000363765570239164 NA 0.000108879936538551
"488" "SELLERPLACE_AREA_19" 0.0000360619000414804 NA 0.0000622171065934579
"489" "SELLERPLACE_AREA_16" 0.0000348711601275312 NA 0.0000933256598901868
"490" "SELLERPLACE_AREA_38" 0.0000348570161793916 NA 0.000202205596428738
"491" "SELLERPLACE_AREA_24" 0.0000344901838706512 NA 0.0000777713832418223
"492" "CNT_CREDIT_PROLONG_SUM" 0.0000340409865258129 NA 0.0000622171065934579
"493" "Add_RATIO_CHILD" 0.0000336397658411726 NA 0.0000622171065934579
"494" "SELLERPLACE_AREA_27" 0.0000319395304943725 NA 0.00013998848983528
"495" "ELEVATORS_MEDI" 0.0000319327004766415 NA 0.0000622171065934579
"496" "CNT_DRAWINGS_OTHER_CURRENT_MEAN" 0.0000319122997047263 NA 0.000108879936538551
"497" "REG_REGION_NOT_WORK_REGION" 0.0000316912221391291 NA 0.000108879936538551
"498" "SELLERPLACE_AREA_37" 0.0000302999004202544 NA 0.0000622171065934579
"499" "NAME_SELLER_INDUSTRY_Auto_technology" 0.0000298895977097687 NA 0.0000622171065934579
"500" "SELLERPLACE_AREA_41" 0.000029704605068183 NA 0.000124434213186916
"501" "NAME_SELLER_INDUSTRY_Construction" 0.000028993252616543 NA 0.0000466628299450934
"502" "NAME_HOUSING_TYPE.Rented.apartment" 0.0000252812163557008 NA 0.0000466628299450934
"503" "SK_DPD_DEF_MAX_CC" 0.0000246343205019886 NA 0.0000622171065934579
"504" "CREDIT_DAY_OVERDUE_MEAN" 0.000024478331433772 NA 0.0000777713832418223
"505" "SK_DPD_SUM_CC" 0.0000242839978914037 NA 0.0000622171065934579
"506" "SELLERPLACE_AREA_20" 0.0000239609692604104 NA 0.0000622171065934579
"507" "SELLERPLACE_AREA_49" 0.0000237498818213238 NA 0.0000622171065934579
"508" "OCCUPATION_TYPE.Private.service.staff" 0.0000233941114221015 NA 0.0000622171065934579
"509" "SELLERPLACE_AREA_5" 0.0000233701367491842 NA 0.0000155542766483645
"510" "AMT_REQ_CREDIT_BUREAU_DAY" 0.0000228009641204926 NA 0.0000155542766483645
"511" "NAME_SELLER_INDUSTRY_Jewelry" 0.0000221303209757468 NA 0.000186651319780374
"512" "SELLERPLACE_AREA_39" 0.0000218430094421319 NA 0.0000466628299450934
"513" "FLAG_EMAIL" 0.0000216462135302829 NA 0.0000466628299450934
"514" "NAME_CASH_LOAN_PURPOSE_11" 0.0000210564042884932 NA 0.0000466628299450934
"515" "PRODUCT_COMBINATION_Card_X.Sell" 0.0000201983806356649 NA 0.0000466628299450934
"516" "SELLERPLACE_AREA_8" 0.0000201255458663468 NA 0.0000311085532967289
"517" "HOUR_APPR_PROCESS_START_20" 0.0000199557129003114 NA 0.0000622171065934579
"518" "NAME_PAYMENT_TYPE_Non.cash_from_your_account" 0.0000193126757100321 NA 0.0000466628299450934
"519" "NA_LANDAREA" 0.0000188487844606916 NA 0.0000466628299450934
"520" "NAME_TYPE_SUITE_Other_B" 0.0000183941372888304 NA 0.0000466628299450934
"521" "AMT_DRAWINGS_OTHER_CURRENT_MEAN" 0.0000179121044100378 NA 0.0000311085532967289
"522" "NA_DAYS_FIRST_DRAWING_MEAN" 0.0000172133650791533 NA 0.0000155542766483645
"523" "NAME_GOODS_CATEGORY_3" 0.0000164789462590998 NA 0.0000466628299450934
"524" "CREDIT_DAY_OVERDUE_MAX" 0.0000153868201660818 NA 0.0000311085532967289
"525" "SELLERPLACE_AREA_48" 0.0000141195050457308 NA 0.0000311085532967289
"526" "SELLERPLACE_AREA_58" 0.0000137154616050832 NA 0.0000155542766483645
"527" "NAME_SELLER_INDUSTRY_Clothing" 0.0000135089466719727 NA 0.0000311085532967289
"528" "SELLERPLACE_AREA_40" 0.000012931630693881 NA 0.0000155542766483645
"529" "ORGANIZATION_TYPE.Industry..type.3" 0.0000117204547439504 NA 0.0000466628299450934
"530" "NAME_CASH_LOAN_PURPOSE_13" 0.0000100381149934929 NA 0.0000155542766483645
"531" "SELLERPLACE_AREA_55" 0.00000975806571721839 NA 0.0000311085532967289
"532" "SELLERPLACE_AREA_63" 0.00000968989762727862 NA 0.0000311085532967289
"533" "HOUR_APPR_PROCESS_START_5" 0.00000930975914676996 NA 0.0000155542766483645
"534" "NAME_CASH_LOAN_PURPOSE_4" 0.00000910831204727115 NA 0.0000155542766483645
"535" "NA_DAYS_EMPLOYED" 0.00000904559663809368 NA 0.0000155542766483645
"536" "SELLERPLACE_AREA_12" 0.00000866293137512784 NA 0.0000155542766483645
"537" "NA_AMT_REQ" 0.0000082996071275433 NA 0.0000155542766483645
"538" "SELLERPLACE_AREA_52" 0.00000827147333319519 NA 0.0000155542766483645
"539" "ORGANIZATION_TYPE.Trade..type.2" 0.00000803965041932192 NA 0.0000466628299450934
"540" "SELLERPLACE_AREA_23" 0.00000780921890727607 NA 0.0000155542766483645
"541" "NUM_INSTALMENT_VERSION_1" 0.00000744296183087628 NA 0.0000155542766483645
"542" "SELLERPLACE_AREA_30" 0.00000719910408616612 NA 0.0000155542766483645
"543" "LIVE_REGION_NOT_WORK_REGION" 0.00000634769377070797 NA 0.0000155542766483645
"544" "OCCUPATION_TYPE.Security.staff" 0.00000575398061333102 NA 0.0000155542766483645
"545" "FLAG_LAST_APPL_PER_CONTRACT_0" 0.00000530932530060799 NA 0.0000622171065934579
"546" "SELLERPLACE_AREA_45" 0.00000528720382571499 NA 0.0000155542766483645
"547" "ORGANIZATION_TYPE.Business.Entity.Type.1" 0.00000517525733400631 NA 0.0000155542766483645
"548" "SELLERPLACE_AREA_36" 0.00000474501167295088 NA 0.0000155542766483645
"549" "EMERGENCYSTATE_MODE.Yes" 0.00000432807666811144 NA 0.0000155542766483645
"550" "CODE_REJECT_REASON_VERIF" 0.000004100213317745 NA 0.0000155542766483645
"551" "NFLAG_LAST_APPL_IN_DAY_0" 0.00000403442667338826 NA 0.0000311085532967289
"552" "SK_DPD_MAX_CC" 0.00000328452815128728 NA 0.0000155542766483645
"553" "SELLERPLACE_AREA_17" 0.00000254458999527112 NA 0.0000155542766483645
